                      ECO00770                             ANY    181.042999     20.2064    2000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_j5_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_j6_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_j7_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_j8_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_j9_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_ja_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_jb_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    2400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_jc_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    1200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_jy_wfpc2_f606w_wf
                      ECO00770                             ANY    181.042999     20.2064    1200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09318_k3_wfpc2_f606w_wf
                      ECO12863                         NGC4073    181.070007      2.0023    1700.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06587_06_wfpc2_f555w_wf
                      ECO00781                             ANY    181.171997      1.9969    1100.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_07909_om_wfpc2_f606w_wf
                      ECO00795         SDSSJ121839.40+470627.6    184.585007     47.1312    1230.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11130_0b_wfpc2_f814w_wf
                      ECO00795                             ANY    184.585007     47.1312     900.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10802_96_acs_wfc_f555w
                      ECO00795                             ANY    184.585007     47.1312     900.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10802_96_acs_wfc_f814w
                      ECO00795                             ANY    184.585007     47.1312     900.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10802_99_acs_wfc_f555w
                      ECO00795                             ANY    184.585007     47.1312     900.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10802_99_acs_wfc_f814w
                      ECO12923                             ANY    193.473999     26.6840    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09244_zb_wfpc2_f606w_wf
                      ECO12923                             ANY    193.473999     26.6840    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09244_zc_wfpc2_f606w_wf
                      ECO12923                             ANY    193.473999     26.6840    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09244_zd_wfpc2_f606w_wf
                      ECO12923                             ANY    193.473999     26.6840    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09244_ze_wfpc2_f606w_wf
                      ECO12923                             ANY    193.473999     26.6840    1400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_09244_zw_wfpc2_f606w_wf
                      ECO00813                       1256-5723    194.251007      1.0287     800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10809_01_wfpc2_f606w_wf
                      ECO00813                       1256-5723    194.251007      1.0287     800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10809_01_wfpc2_f814w_wf
                      ECO12931               GAL-125855+275753    194.593002     27.8848    1600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_05_wfpc2_f606w_wf
                      ECO12931                        UGC08096    194.593002     27.8848     200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08645_23_wfpc2_f814w_wf
                      ECO12931                         COMA7-7    194.593002     27.8848    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v75_f475w_v1_ivm-drz-cl
                      ECO12931                         COMA7-7    194.593002     27.8848    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v75_f814w_v1_ivm-drz-cl
                      ECO12931                         COMA7-7    194.593002     27.8848    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_75_acs_wfc_f475w
                      ECO12931                         COMA7-7    194.593002     27.8848    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_75_acs_wfc_f814w
                      ECO00815                          IC3947    194.658997     27.8226     400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_11_wfpc2_f606w_wf
                      ECO00815                        UGC08096    194.658997     27.8226     200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08645_23_wfpc2_f814w_wf
                      ECO00815                         COMA7-7    194.658997     27.8226    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v75_f475w_v1_ivm-drz-cl
                      ECO00815                         COMA7-7    194.658997     27.8226    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v75_f814w_v1_ivm-drz-cl
                      ECO00815                         COMA7-7    194.658997     27.8226    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_75_acs_wfc_f475w
                      ECO00815                         COMA7-7    194.658997     27.8226    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_75_acs_wfc_f814w
                      ECO12932                         NGC4876    194.882996     27.8613    1600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_03_wfpc2_f606w_wf
                      ECO12932                          IC3959    194.882996     27.8613    1600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_04_wfpc2_f606w_wf
                      ECO12932                         NGC4869    194.882996     27.8613    1600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_06_wfpc2_f606w_wf
                      ECO12932               GAL-125930+274729    194.882996     27.8613     400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_a1_wfpc2_f606w_wf
                      ECO12932                         NGC4874    194.882996     27.8613   20400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06104_01_wfpc2_f606w_wf
                      ECO12932                         NGC4874    194.882996     27.8613     540.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06104_02_wfpc2_f606w_wf
                      ECO12932                         NGC4874    194.882996     27.8613    8720.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06104_02_wfpc2_f814w_wf
                      ECO12932                             ANY    194.882996     27.8613    5200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10397_03_wfpc2_f606w_wf
                      ECO12932                             ANY    194.882996     27.8613    5200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10397_03_wfpc2_f814w_wf
                      ECO12932                             ANY    194.882996     27.8613    5200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10397_52_wfpc2_f606w_wf
                      ECO12932                             ANY    194.882996     27.8613    5200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10397_52_wfpc2_f814w_wf
                      ECO12932                        GMP-3414    194.882996     27.8613     600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10884_12_wfpc2_f622w_wf
                      ECO12932                         COMA4-3    194.882996     27.8613    2560.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v24_f475w_v1_ivm-drz-cl
                      ECO12932                         COMA4-3    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v24_f814w_v1_ivm-drz-cl
                      ECO12932                         COMA4-4    194.882996     27.8613    2560.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v25_f475w_v1_ivm-drz-cl
                      ECO12932                         COMA4-4    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v25_f814w_v1_ivm-drz-cl
                      ECO12932                         COMA5-5    194.882996     27.8613    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v33_f475w_v1_ivm-drz-cl
                      ECO12932                         COMA5-5    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v33_f814w_v1_ivm-drz-cl
                      ECO12932                         COMA4-4    194.882996     27.8613    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_25_acs_wfc_f475w
                      ECO12932                         COMA4-4    194.882996     27.8613     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_25_acs_wfc_f814w
                      ECO12932                         COMA5-5    194.882996     27.8613    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_33_acs_wfc_f475w
                      ECO12932                         COMA5-5    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_33_acs_wfc_f814w
                      ECO12932                         COMA4-4    194.882996     27.8613    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_a5_acs_wfc_f475w
                      ECO12932                         COMA4-4    194.882996     27.8613     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_a5_acs_wfc_f814w
                      ECO12932                         COMA4-3    194.882996     27.8613    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_b4_acs_wfc_f475w
                      ECO12932                         COMA4-3    194.882996     27.8613     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_b4_acs_wfc_f814w
                      ECO12932                        NGC-4874    194.882996     27.8613    2394.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_acs_wfc_f475w
                      ECO12932                        NGC-4874    194.882996     27.8613   10425.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_acs_wfc_f814w
                      ECO12932                         COMA4-5    194.882996     27.8613    2568.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_04_acs_wfc_f475w
                      ECO12932                         COMA4-5    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_04_acs_wfc_f814w
                      ECO12932                         COMA3-6    194.882996     27.8613    2568.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_05_acs_wfc_f475w
                      ECO12932                         COMA3-6    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_05_acs_wfc_f814w
                      ECO12932                         COMA4-6    194.882996     27.8613    2568.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_06_acs_wfc_f475w
                      ECO12932                         COMA4-6    194.882996     27.8613    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_06_acs_wfc_f814w
                      ECO12932                             ANY    194.882996     27.8613    2795.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_13777_03_acs_wfc_f475w
                      ECO12932                             ANY    194.882996     27.8613    1735.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_13777_03_acs_wfc_f814w
                      ECO12932                        NGC-4874    194.882996     27.8613    2537.000000   WFC3/UVIS    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_wfc3_uvis_f475x
                      ECO12932                             ANY    194.882996     27.8613   10680.000000   WFC3/UVIS    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_wfc3_uvis_f600lp
                      ECO00816                         NGC4886    195.016006     27.9647    1120.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_02_wfpc2_f606w_wf
                      ECO00816                         NGC4876    195.016006     27.9647    1600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_03_wfpc2_f606w_wf
                      ECO00816               GAL-125944+275940    195.016006     27.9647     400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_07_wfpc2_f606w_wf
                      ECO00816                          IC4021    195.016006     27.9647     400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_05997_08_wfpc2_f606w_wf
                      ECO00816                        COMA-D99    195.016006     27.9647    1200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06773_04_wfpc2_f450w_wf
                      ECO00816                        COMA-D99    195.016006     27.9647     800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_06773_04_wfpc2_f814w_wf
                      ECO00816                 NGC4889-DITHER1    195.016006     27.9647    7800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08200_01_wfpc2_f606w_wf
                      ECO00816                 NGC4889-DITHER2    195.016006     27.9647    7800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08200_02_wfpc2_f606w_wf
                      ECO00816                 NGC4889-DITHER3    195.016006     27.9647    7200.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08200_03_wfpc2_f606w_wf
                      ECO00816                 NGC4889-DITHER3    195.016006     27.9647    2400.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08200_03_wfpc2_f814w_wf
                      ECO00816                 NGC4889-DITHER4    195.016006     27.9647    7800.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08200_04_wfpc2_f606w_wf
                      ECO00816                         COMA2-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v09_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA2-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v09_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA2-5    195.016006     27.9647    2012.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v12_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA2-5    195.016006     27.9647    1050.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v12_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA3-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v16_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA3-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v16_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA3-4    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v18_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA3-4    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v18_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA3-5    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v19_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA3-5    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v19_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA4-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v23_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA4-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v23_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA4-3    195.016006     27.9647    2560.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v24_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA4-3    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v24_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA4-4    195.016006     27.9647    2560.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v25_f475w_v1_ivm-drz-cl
                      ECO00816                         COMA4-4    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hlsp_coma_hst_acs-wfc_v25_f814w_v1_ivm-drz-cl
                      ECO00816                         COMA2-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_09_acs_wfc_f475w
                      ECO00816                         COMA2-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_09_acs_wfc_f814w
                      ECO00816                         COMA3-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_16_acs_wfc_f475w
                      ECO00816                         COMA3-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_16_acs_wfc_f814w
                      ECO00816                         COMA3-4    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_18_acs_wfc_f475w
                      ECO00816                         COMA3-4    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_18_acs_wfc_f814w
                      ECO00816                         COMA3-5    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_19_acs_wfc_f475w
                      ECO00816                         COMA3-5    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_19_acs_wfc_f814w
                      ECO00816                         COMA4-2    195.016006     27.9647    2677.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_23_acs_wfc_f475w
                      ECO00816                         COMA4-2    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_23_acs_wfc_f814w
                      ECO00816                         COMA4-4    195.016006     27.9647    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_25_acs_wfc_f475w
                      ECO00816                         COMA4-4    195.016006     27.9647     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_25_acs_wfc_f814w
                      ECO00816                         COMA4-4    195.016006     27.9647    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_a5_acs_wfc_f475w
                      ECO00816                         COMA4-4    195.016006     27.9647     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_a5_acs_wfc_f814w
                      ECO00816                         COMA4-3    195.016006     27.9647    1280.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_b4_acs_wfc_f475w
                      ECO00816                         COMA4-3    195.016006     27.9647     700.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10861_b4_acs_wfc_f814w
                      ECO00816                        NGC-4874    195.016006     27.9647    2394.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_acs_wfc_f475w
                      ECO00816                        NGC-4874    195.016006     27.9647   10425.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_01_acs_wfc_f814w
                      ECO00816                        NGC-4889    195.016006     27.9647    2385.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_02_acs_wfc_f475w
                      ECO00816                        NGC-4889    195.016006     27.9647    9960.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_02_acs_wfc_f814w
                      ECO00816                        NGC-4889    195.016006     27.9647    2385.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_11711_03_acs_wfc_f475w
                      ECO00816                         COMA2-4    195.016006     27.9647    2568.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_03_acs_wfc_f475w
                      ECO00816                         COMA2-4    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_03_acs_wfc_f814w
                      ECO00816                         COMA4-5    195.016006     27.9647    2568.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_04_acs_wfc_f475w
                      ECO00816                         COMA4-5    195.016006     27.9647    1400.000000     ACS/WFC    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_12918_04_acs_wfc_f814w
                      ECO12935                     NGC4911-NUC    195.220001     27.8256    4600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08208_01_wfpc2_f606w_wf
                      ECO12935                     NGC4911-NUC    195.220001     27.8256    4600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08208_01_wfpc2_f814w_wf
                      ECO12935                   COMA-DEBRIS-3    195.220001     27.8256    4600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08208_02_wfpc2_f606w_wf
                      ECO12935                   COMA-DEBRIS-3    195.220001     27.8256    4600.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_08208_02_wfpc2_f814w_wf
                      ECO12935                             ANY    195.220001     27.8256    5000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a1_wfpc2_f450w_wf
                      ECO12935                             ANY    195.220001     27.8256    5000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a1_wfpc2_f606w_wf
                      ECO12935                             ANY    195.220001     27.8256    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a1_wfpc2_f814w_wf
                      ECO12935                             ANY    195.220001     27.8256    5000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a3_wfpc2_f450w_wf
                      ECO12935                             ANY    195.220001     27.8256    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a3_wfpc2_f606w_wf
                      ECO12935                             ANY    195.220001     27.8256    5000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a3_wfpc2_f814w_wf
                      ECO12935                             ANY    195.220001     27.8256    5000.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a4_wfpc2_f450w_wf
                      ECO12935                             ANY    195.220001     27.8256    2500.000000       WFPC2    http://hla.stsci.edu/cgi-bin/getdata.cgi?config=ops&amp;dataset=hst_10842_a4_wfpc2_f606w_wf
